id,f84faf3b-09a3-4d4d-9bfd-9e51ce7e3322
name,Cal_785_SEX139
device,EZI860
spectrometer,ZTNX
time_stamp,2022-08-19 18:42:55
integ_time,60000
integ_unit,ms
averages,5
laserPower,100
user,Admin
wl,785nm
Pixels,Wavelength,Wavenumbers,Raman_Shift,Raw_Data,Background_Data,Processed_Data
1948,1052.9551413424438,13163.495225892277,3246.0975525455533,3333,3344,-11
1949,1053.029032160892,13167.734945367345,3246.763960638599,1822,1816,6
1950,1053.1028327488216,13171.979033236945,3247.429461613071,1856,1925,-69
1951,1053.1765431084416,13176.227495347035,3248.094055850631,3988,4034,-46
1952,1053.2501632419608,13180.480337554438,3248.7577437323644,3528,3497,31
1953,1053.3236931515878,13184.737565726851,3249.4205256387695,2230,2243,-13
1954,1053.3971328395312,13188.99918574287,3250.0824019497713,3627,3615,12
1955,1053.470482308,13193.265203492034,3250.7433730447256,3531,3502,29
1956,1053.5437415592032,13197.53562487483,3251.403439302402,2260,2259,1
1957,1053.6169105953493,13201.81045580273,3252.062601100998,2351,2456,-105
1958,1053.6899894186472,13206.089702198205,3252.7208588181356,2086,2103,-17
1959,1053.7629780313057,13210.373369994764,3253.378212830862,1831,1824,7
1960,1053.835876435533,13214.661465136971,3254.0346635156484,6447,6398,49
1961,1053.9086846335388,13218.953993580471,3254.6902112483976,2906,2874,32
1962,1053.9814026275312,13223.25096129202,3255.344856404433,2590,2582,8
1963,1054.0540304197189,13227.552374249504,3255.998599358506,2814,2832,-18
1964,1054.1265680123113,13231.85823844197,3256.651440484805,2166,2174,-8
1965,1054.1990154075168,13236.168559869646,3257.3033801569354,1631,1624,7
1966,1054.2713726075442,13240.48334454398,3257.954418747938,2498,2524,-26
1967,1054.3436396146021,13244.802598487646,3258.604556630279,2039,2069,-30
1968,1054.4158164308997,13249.126327734588,3259.253794175861,2624,2631,-7
1969,1054.4879030586453,13253.454538330036,3259.902131756012,1620,1589,31
1970,1054.5598995000482,13257.78723633054,3260.5495697414926,2343,2345,-2
1971,1054.6318057573167,13262.124427803978,3261.196108502493,2171,2137,34
1972,1054.7036218326598,13266.466118829605,3261.8417484086413,1777,1744,33
1973,1054.7753477282859,13270.812315498075,3262.486489828988,1928,1844,84
1974,1054.8469834464045,13275.163023911451,3263.1303331320332,2306,2244,62
1975,1054.9185289892234,13279.51825018325,3263.773278685693,2150,2191,-41
1976,1054.9899843589526,13283.878000438452,3264.4153268573345,3475,3440,35
1977,1055.0613495578002,13288.242280813552,3265.0564780137474,3617,3620,-3
1978,1055.1326245879743,13292.61109745656,3265.6967325211526,1930,1909,21
1979,1055.203809451685,13296.98445652705,3266.336090745229,2257,2227,30
1980,1055.2749041511404,13301.36236419616,3266.974553051071,1724,1693,31
1981,1055.345908688549,13305.744826646653,3267.6121198032115,2146,2133,13
1982,1055.4168230661198,13310.131850072912,3268.248791365634,2022,2045,-23
1983,1055.4876472860617,13314.523440680989,3268.884568101749,2409,2417,-8
1984,1055.5583813505837,13318.919604688625,3269.5194503744124,2704,2729,-25
1985,1055.629025261894,13323.32034832527,3270.153438545908,3793,3735,58
1986,1055.699579022202,13327.725677832124,3270.786532977977,2048,2001,47
1987,1055.7700426337155,13332.135599462155,3271.418734031776,1641,1660,-19
1988,1055.840416098645,13336.550119480135,3272.0500420679336,2043,2026,17
1989,1055.9106994191973,13340.969244162647,3272.680457446487,3126,3101,25
1990,1055.9808925975824,13345.392979798135,3273.3099805269403,1779,1806,-27
1991,1056.0509956360083,13349.821332686928,3273.938611668221,1627,1627,0
1992,1056.1210085366847,13354.25430914126,3274.5663512287147,1590,1592,-2
1993,1056.1909313018198,13358.691915485306,3275.1931995662426,1851,1849,2
1994,1056.2607639336222,13363.13415805519,3275.819157038065,3418,3411,7
1995,1056.3305064343012,13367.58104319905,3276.4442240008984,3019,3018,1
1996,1056.400158806065,13372.032577277027,3277.068400810892,2490,2476,14
1997,1056.4697210511229,13376.488766661325,3277.691687823647,2633,2614,19
1998,1056.5391931716836,13380.94961773621,3278.3140853942105,2566,2556,10
1999,1056.6085751699554,13385.415136898064,3278.9355938770705,1790,1799,-9
2000,1056.6778670481474,13389.885330555406,3279.556213626164,2187,2163,24
2001,1056.7470688084686,13394.360205128905,3280.1759449948813,3516,3522,-6
2002,1056.8161804531273,13398.839767051426,3280.7947883360494,2511,2491,20
2003,1056.8852019843325,13403.32402276806,3281.412744001952,2728,2689,39
2004,1056.9541334042933,13407.812978736136,3282.0298123443217,1721,1673,48
2005,1057.0229747152177,13412.306641425268,3282.645993714331,1804,1826,-22
2006,1057.0917259193154,13416.805017317378,3283.2612884626133,1435,1421,14
2007,1057.1603870187944,13421.308112906709,3283.8756969392425,2382,2368,14
2008,1057.2289580158638,13425.81593469988,3284.489219493752,2514,2440,74
2009,1057.2974389127323,13430.328489215906,3285.1018564751184,4495,4440,55
2010,1057.365829711609,13434.845782986218,3285.7136082317784,4813,4851,-38
2011,1057.434130414702,13439.367822554696,3286.3244751116117,3257,3269,-12
2012,1057.5023410242209,13443.894614477704,3286.93445746196,2464,2479,-15
2013,1057.570461542374,13448.426165324123,3287.5435556296097,1832,1848,-16
2014,1057.6384919713698,13452.962481675366,3288.1517699608003,2451,2465,-14
2015,1057.7064323134175,13457.503570125422,3288.759100801236,2330,2374,-44
2016,1057.7742825707257,13462.049437280872,3289.3655484960664,1926,1928,-2
2017,1057.8420427455032,13466.600089760936,3289.9711133898973,3586,3592,-6
2018,1057.909712839959,13471.155534197487,3290.575795826794,2112,2146,-34
2019,1057.9772928563016,13475.715777235091,3291.1795961502767,2053,2085,-32
2020,1058.04478279674,13480.280825531028,3291.782514703319,1893,1911,-18
2021,1058.1121826634824,13484.850685755331,3292.384551828346,2278,2268,10
2022,1058.1794924587384,13489.425364590821,3292.9857078672603,5312,5352,-40
2023,1058.2467121847162,13494.004868733115,3293.5859831614025,3700,3738,-38
2024,1058.313841843625,13498.589204890675,3294.1853780515803,2782,2712,70
2025,1058.3808814376728,13503.17837978484,3294.7838928780575,4859,4808,51
2026,1058.4478309690692,13507.772400149848,3295.3815279805613,1947,1991,-44
2027,1058.5146904400226,13512.371272732868,3295.978283698273,3110,3128,-18
2028,1058.581459852742,13516.975004294034,3296.5741603698434,2558,2508,50
2029,1058.648139209436,13521.583601606468,3297.169158333373,2263,2257,6
2030,1058.714728512313,13526.197071456327,3297.763277926427,2556,2578,-22
2031,1058.7812277635828,13530.815420642817,3298.356519486043,4559,4516,43
2032,1058.8476369654527,13535.438655978238,3298.9488833487003,3864,3809,55
2033,1058.913956120133,13540.066784288001,3299.540369850366,2859,2852,7
2034,1058.9801852298317,13544.699812410667,3300.130979326451,2103,2049,54
2035,1059.0463242967573,13549.337747197982,3300.720712111831,1978,1937,41
2036,1059.112373323119,13553.980595514911,3301.309568540858,2446,2357,89
2037,1059.1783323111256,13558.628364239645,3301.8975489473405,2301,2245,56
2038,1059.244201262986,13563.281060263667,3302.4846536645537,2156,2135,21
2039,1059.3099801809083,13567.938690491765,3303.0708830252343,1569,1519,50
2040,1059.375669067102,13572.601261842061,3303.6562373615934,1617,1582,35
2041,1059.4412679237755,13577.268781246054,3304.2407170053,2165,2167,-2
2042,1059.506776753138,13581.941255648639,3304.8243222875,2843,2795,48
2043,1059.5721955573974,13586.618692008158,3305.407053538792,1685,1661,24
2044,1059.6375243387631,13591.30109729641,3305.9889110892555,2159,2148,11
2045,1059.702763099444,13595.988478498704,3306.569895268435,2115,2083,32
2046,1059.7679118416484,13600.680842613872,3307.1500064053425,2302,2316,-14
2047,1059.8329705675858,13605.378196654316,3307.7292448284634,1974,1968,6
